cluster,ensembl_gene_id,external_gene_name
4,ENSG00000177731,FLII
4,ENSG00000177943,MAMDC4
4,ENSG00000178184,PARD6G
4,ENSG00000178935,ZNF552
4,ENSG00000178966,RMI1
4,ENSG00000179632,MAF1
4,ENSG00000179933,C14orf119
4,ENSG00000180525,PRR26
4,ENSG00000180574,EIF2S3L
4,ENSG00000180776,ZDHHC20
4,ENSG00000180902,D2HGDH
4,ENSG00000180979,LRRC57
4,ENSG00000181016,LSMEM1
4,ENSG00000181035,SLC25A42
4,ENSG00000181638,ZFP41
4,ENSG00000181789,COPG1
4,ENSG00000182150,ERCC6L2
4,ENSG00000182179,UBA7
4,ENSG00000182606,TRAK1
4,ENSG00000182700,IGIP
4,ENSG00000182923,CEP63
4,ENSG00000182973,CNOT10
4,ENSG00000183044,ABAT
4,ENSG00000183199,HSP90AB3P
4,ENSG00000183255,PTTG1IP
4,ENSG00000183688,FAM101B
4,ENSG00000183864,TOB2
4,ENSG00000184060,ADAP2
4,ENSG00000184110,EIF3C
4,ENSG00000184139,RPL7AP28
4,ENSG00000184702,05-Sep
4,ENSG00000184719,RNLS
4,ENSG00000184992,BRI3BP
4,ENSG00000185033,SEMA4B
4,ENSG00000185088,RPS27L
4,ENSG00000185101,ANO9
4,ENSG00000185104,FAF1
4,ENSG00000185122,HSF1
4,ENSG00000185156,MFSD6L
4,ENSG00000185359,HGS
4,ENSG00000185485,SDHAP1
4,ENSG00000185513,L3MBTL1
4,ENSG00000185527,PDE6G
4,ENSG00000185825,BCAP31
4,ENSG00000185920,PTCH1
4,ENSG00000186106,ANKRD46
4,ENSG00000186369,LINC00643
4,ENSG00000186532,SMYD4
4,ENSG00000186815,TPCN1
4,ENSG00000186866,POFUT2
4,ENSG00000186918,ZNF395
4,ENSG00000187231,SESTD1
4,ENSG00000187513,GJA4
4,ENSG00000187531,SIRT7
4,ENSG00000187630,DHRS4L2
4,ENSG00000187735,TCEA1
4,ENSG00000188206,HNRNPU-AS1
4,ENSG00000188419,CHM
4,ENSG00000188428,BLOC1S5
4,ENSG00000188554,NBR1
4,ENSG00000188803,SHISA6
4,ENSG00000188827,SLX4
4,ENSG00000189129,PLAC9
4,ENSG00000189190,ZNF600
4,ENSG00000189241,TSPYL1
4,ENSG00000189298,ZKSCAN3
4,ENSG00000196204,RNF216P1
4,ENSG00000196422,PPP1R26
4,ENSG00000196440,ARMCX4
4,ENSG00000196576,PLXNB2
4,ENSG00000196683,TOMM7
4,ENSG00000196712,NF1
4,ENSG00000196730,DAPK1
4,ENSG00000196782,MAML3
4,ENSG00000196821,C6orf106
4,ENSG00000196914,ARHGEF12
4,ENSG00000196922,ZNF252P
4,ENSG00000197016,ZNF470
4,ENSG00000197021,CXorf40B
4,ENSG00000197057,DTHD1
4,ENSG00000197070,ARRDC1
4,ENSG00000197122,SRC
4,ENSG00000197150,ABCB8
4,ENSG00000197183,NOL4L
4,ENSG00000197308,GATA3-AS1
4,ENSG00000197329,PELI1
4,ENSG00000197343,ZNF655
4,ENSG00000197362,ZNF786
4,ENSG00000197409,HIST1H3D
4,ENSG00000197586,ENTPD6
4,ENSG00000197879,MYO1C
4,ENSG00000197885,NKIRAS1
4,ENSG00000197892,KIF13B
4,ENSG00000198105,ZNF248
4,ENSG00000198373,WWP2
4,ENSG00000198420,FAM115A
4,ENSG00000198429,ZNF69
4,ENSG00000198496,NBR2
4,ENSG00000198522,GPN1
4,ENSG00000198722,UNC13B
4,ENSG00000198752,CDC42BPB
4,ENSG00000198855,FICD
4,ENSG00000198863,RUNDC1
4,ENSG00000199218,RN7SKP184
4,ENSG00000199523,RNA5SP226
4,ENSG00000199831,RN7SKP291
4,ENSG00000199883,RN7SKP90
4,ENSG00000200087,SNORA73B
4,ENSG00000200091,RN7SKP163
4,ENSG00000200131,RN7SKP77
4,ENSG00000200151,RN7SKP231
4,ENSG00000200312,RN7SKP255
4,ENSG00000200379,RN7SKP45
4,ENSG00000200462,RNU6-727P
4,ENSG00000200488,RN7SKP203
4,ENSG00000200525,RNU6-1209P
4,ENSG00000200708,RN7SKP93
4,ENSG00000200761,RN7SKP113
4,ENSG00000200794,RN7SKP250
4,ENSG00000200795,RNU4-1
4,ENSG00000200867,RN7SKP36
4,ENSG00000200889,RNU4-13P
4,ENSG00000200913,SNORD46
4,ENSG00000201121,RNY1P12
4,ENSG00000201291,RNU1-34P
4,ENSG00000201423,RN7SKP246
4,ENSG00000201496,RN7SKP275
4,ENSG00000201510,RN7SKP217
4,ENSG00000201533,RN7SKP237
4,ENSG00000201545,RNU4-85P
4,ENSG00000201583,RN7SKP191
4,ENSG00000201595,RNA5SP132
4,ENSG00000201600,RN7SKP124
4,ENSG00000201782,RN7SKP226
4,ENSG00000202058,RN7SKP80
4,ENSG00000202174,RNA5-8SP5
4,ENSG00000202430,RNA5SP88
4,ENSG00000202538,RNU4-2
4,ENSG00000203485,INF2
4,ENSG00000204138,PHACTR4
4,ENSG00000204149,AGAP6
4,ENSG00000204174,NPY4R
4,ENSG00000204227,RING1
4,ENSG00000204959,ARHGEF34P
4,ENSG00000204991,SPIRE2
4,ENSG00000205412,HNRNPA1P20
4,ENSG00000205609,EIF3CL
4,ENSG00000205629,LCMT1
4,ENSG00000205771,CATSPER2P1
4,ENSG00000206836,RNU6-1029P
4,ENSG00000207174,SNORD116-15
4,ENSG00000207269,RN7SKP62
4,ENSG00000208772,SNORD94
4,ENSG00000212232,SNORD17
4,ENSG00000212283,SNORD89
4,ENSG00000213047,DENND1B
4,ENSG00000213337,ANKRD39
4,ENSG00000213362,FTH1P12
4,ENSG00000213366,GSTM2
4,ENSG00000213478,CFL1P2
4,ENSG00000213599,SLX1A-SULT1A3
4,ENSG00000213742,ZNF337-AS1
4,ENSG00000213799,ZNF845
4,ENSG00000213866,YBX1P10
4,ENSG00000213930,GALT
4,ENSG00000214810,CYCSP55
4,ENSG00000215193,PEX26
4,ENSG00000215251,FASTKD5
4,ENSG00000215388,ACTG1P3
4,ENSG00000217027,TPT1P4
4,ENSG00000217791,ASS1P9
4,ENSG00000218052,ADAMTS7P4
4,ENSG00000220744,RPL5P18
4,ENSG00000221716,SNORA11
4,ENSG00000221829,FANCG
4,ENSG00000221944,TIGD1
4,ENSG00000222068,RN7SKP154
4,ENSG00000222111,RN7SKP148
4,ENSG00000222343,RN7SKP139
4,ENSG00000222386,RN7SKP86
4,ENSG00000222496,RN7SKP200
4,ENSG00000222685,RN7SKP119
4,ENSG00000222706,RN7SKP89
4,ENSG00000222721,RN7SKP188
4,ENSG00000222784,RN7SKP91
4,ENSG00000222826,RN7SKP286
4,ENSG00000222969,RN7SKP8
4,ENSG00000222974,RN7SKP228
4,ENSG00000223039,RN7SKP268
4,ENSG00000223118,RN7SKP102
4,ENSG00000223224,SNORD71
4,ENSG00000223282,RN7SKP165
4,ENSG00000223324,RN7SKP273
4,ENSG00000223493,SKIV2L
4,ENSG00000223733,RPL18AP14
4,ENSG00000224023,FLJ37035
4,ENSG00000224189,HAGLR
4,ENSG00000224470,ATXN1L
4,ENSG00000224668,IPO8P1
4,ENSG00000224770,BTNL2
4,ENSG00000225093,RPL3P7
4,ENSG00000225193,RPS12P26
4,ENSG00000225756,DBH-AS1
4,ENSG00000226055,PAICSP1
4,ENSG00000226188,HNRNPA1P3
4,ENSG00000226359,POTENP
4,ENSG00000226415,TPI1P1
4,ENSG00000226666,HSPA9P1
4,ENSG00000226752,PSMD5-AS1
4,ENSG00000227692,MED28P3
4,ENSG00000228224,NACAP1
4,ENSG00000228265,RALY-AS1
4,ENSG00000228393,LINC01004
4,ENSG00000228599,RPL7P52
4,ENSG00000229036,VDAC1P8
4,ENSG00000229122,AGBL5-IT1
4,ENSG00000229132,EIF4A1P10
4,ENSG00000229168,RPL19P20
4,ENSG00000229222,KRT18P4
4,ENSG00000229325,ACAP2-IT1
4,ENSG00000229992,HMGB3P9
4,ENSG00000230071,RPL4P6
4,ENSG00000230091,TMEM254-AS1
4,ENSG00000230183,CNOT6LP1
4,ENSG00000230201,ATP6V0CP1
4,ENSG00000230373,GOLGA6L5P
4,ENSG00000230409,TCEA1P2
4,ENSG00000230982,DSTNP1
4,ENSG00000231167,YBX1P2
4,ENSG00000231674,LINC00410
4,ENSG00000232127,PSORS1C2
4,ENSG00000232554,RSU1P2
4,ENSG00000232687,RPL12P9
4,ENSG00000233101,HOXB-AS3
4,ENSG00000233111,RAB1C
4,ENSG00000233837,EIF3LP2
4,ENSG00000234498,RPL13AP20
4,ENSG00000234645,YWHAEP5
4,ENSG00000234771,SLC25A25-AS1
4,ENSG00000234975,FTH1P2
4,ENSG00000235175,RPL26P37
4,ENSG00000235859,DKFZP586I1420
4,ENSG00000236036,LINC00445
4,ENSG00000236204,LINC01376
4,ENSG00000236264,RPL26P30
4,ENSG00000236409,NRADDP
4,ENSG00000236681,DSTNP5
4,ENSG00000236893,ASS1P7
4,ENSG00000237009,GLIS3-AS1
4,ENSG00000237264,FTH1P11
4,ENSG00000237296,SMG1P1
4,ENSG00000237373,BRWD1-IT1
4,ENSG00000237399,PITRM1-AS1
4,ENSG00000237440,ZNF737
4,ENSG00000237804,HNRNPA1P39
4,ENSG00000238227,C9orf69
4,ENSG00000238444,RNU6-893P
4,ENSG00000239256,RPL35AP35
4,ENSG00000239316,RN7SL11P
4,ENSG00000239373,RN7SL425P
4,ENSG00000239443,PABPC1P10
4,ENSG00000239576,COX6CP14
4,ENSG00000239779,WBP1
4,ENSG00000239856,RN7SL225P
4,ENSG00000239887,C1orf226
4,ENSG00000239942,RN7SL394P
4,ENSG00000239959,ENPP7P2
4,ENSG00000240869,RN7SL128P
4,ENSG00000240936,RN7SL554P
4,ENSG00000240940,RN7SL591P
4,ENSG00000240966,RN7SL681P
4,ENSG00000241127,YAE1D1
4,ENSG00000241198,RN7SL191P
4,ENSG00000241478,HSPA8P9
4,ENSG00000241878,PISD
4,ENSG00000241973,PI4KA
4,ENSG00000242330,RN7SL683P
4,ENSG00000242445,RPL7AP11
4,ENSG00000242485,MRPL20
4,ENSG00000242516,LINC00960
4,ENSG00000242779,ZNF702P
4,ENSG00000243049,RN7SL33P
4,ENSG00000243075,RN7SL519P
4,ENSG00000243708,PLA2G4B
4,ENSG00000243980,RN7SL702P
4,ENSG00000244230,RN7SL151P
4,ENSG00000244433,PGBD4P7
4,ENSG00000244610,RN7SL756P
4,ENSG00000248124,RRN3P1
4,ENSG00000248144,ADH1C
4,ENSG00000249140,PRDX2P3
4,ENSG00000249264,EEF1A1P9
4,ENSG00000249681,KRT19P3
4,ENSG00000249838,SUMO2P7
4,ENSG00000249855,EEF1A1P19
4,ENSG00000251666,ZNF346-IT1
4,ENSG00000252026,RNU6-1262P
4,ENSG00000252355,RN7SKP287
4,ENSG00000252594,RNU6-656P
4,ENSG00000252860,RNU6-570P
4,ENSG00000254799,SLC25A47P1
4,ENSG00000254852,NPIPA2
4,ENSG00000255151,GLYATL1P3
4,ENSG00000255815,KRT8P11
4,ENSG00000257331,RACGAP1P
4,ENSG00000259120,SMIM6
4,ENSG00000259642,C15orf37
4,ENSG00000259680,RP11-812E19.9
4,ENSG00000260802,LINC00890
4,ENSG00000261485,PAN3-AS1
4,ENSG00000262024,TCF20
4,ENSG00000263072,ZNF213-AS1
4,ENSG00000263127,RPL4P5
4,ENSG00000263140,C21orf49
4,ENSG00000263179,HNRNPCP4
4,ENSG00000263465,SRSF8
4,ENSG00000263529,RN7SL122P
4,ENSG00000263969,RN7SL678P
4,ENSG00000264092,RN7SL474P
4,ENSG00000264577,SNORD4A
4,ENSG00000264618,RN7SL732P
4,ENSG00000264916,RN7SL230P
4,ENSG00000265160,MIR5003
4,ENSG00000265903,RN7SKP138
4,ENSG00000266187,RN7SL480P
4,ENSG00000266714,MYO15B
4,ENSG00000266794,RN7SL7P
4,ENSG00000269837,IPO5P1
4,ENSG00000270788,PDLIM1P1
4,ENSG00000271858,CYB561D2
4,ENSG00000274442,PRPF8
4,ENSG00000274853,MRM1
4,ENSG00000274958,ITPK1
4,ENSG00000275458,MIR6809
4,ENSG00000275851,MLLT6
4,ENSG00000275867,AC217772.1
4,ENSG00000276072,AATF
4,ENSG00000276180,HIST1H4I
4,ENSG00000276715,YWHAEP7
4,ENSG00000276903,HIST1H2AL
4,ENSG00000278156,TSC22D1-AS1
4,ENSG00000278372,MYO19
4,ENSG00000278741,ABR
5,ENSG00000002079,MYH16
5,ENSG00000002726,AOC1
5,ENSG00000002834,LASP1
5,ENSG00000005884,ITGA3
5,ENSG00000006025,OSBPL7
5,ENSG00000006042,TMEM98
5,ENSG00000006611,USH1C
5,ENSG00000006747,SCIN
5,ENSG00000007062,PROM1
5,ENSG00000007216,SLC13A2
5,ENSG00000008517,IL32
5,ENSG00000008853,RHOBTB2
5,ENSG00000009765,IYD
5,ENSG00000010319,SEMA3G
5,ENSG00000010438,PRSS3
5,ENSG00000010932,FMO1
5,ENSG00000011347,SYT7
5,ENSG00000012171,SEMA3B
5,ENSG00000012504,NR1H4
5,ENSG00000012963,UBR7
5,ENSG00000013583,HEBP1
5,ENSG00000015413,DPEP1
5,ENSG00000015568,RGPD5
5,ENSG00000016391,CHDH
5,ENSG00000021488,SLC7A9
5,ENSG00000023041,ZDHHC6
5,ENSG00000023171,GRAMD1B
5,ENSG00000023697,DERA
5,ENSG00000023839,ABCC2
5,ENSG00000029364,SLC39A9
5,ENSG00000035664,DAPK2
5,ENSG00000036672,USP2
5,ENSG00000038295,TLL1
5,ENSG00000039068,CDH1
5,ENSG00000039537,C6
5,ENSG00000040199,PHLPP2
5,ENSG00000040341,STAU2
5,ENSG00000040487,PQLC2
5,ENSG00000042445,RETSAT
5,ENSG00000044012,GUCA2B
5,ENSG00000046604,DSG2
5,ENSG00000049759,NEDD4L
5,ENSG00000049860,HEXB
5,ENSG00000053108,FSTL4
5,ENSG00000053747,LAMA3
5,ENSG00000054523,KIF1B
5,ENSG00000057704,TMCC3
5,ENSG00000058085,LAMC2
5,ENSG00000059573,ALDH18A1
5,ENSG00000060566,CREB3L3
5,ENSG00000061676,NCKAP1
5,ENSG00000062096,ARSF
5,ENSG00000063438,AHRR
5,ENSG00000065154,OAT
5,ENSG00000065325,GLP2R
5,ENSG00000065361,ERBB3
5,ENSG00000065618,COL17A1
5,ENSG00000065621,GSTO2
5,ENSG00000066230,SLC9A3
5,ENSG00000066248,NGEF
5,ENSG00000067141,NEO1
5,ENSG00000068078,FGFR3
5,ENSG00000069535,MAOB
5,ENSG00000069956,MAPK6
5,ENSG00000070019,GUCY2C
5,ENSG00000070087,PFN2
5,ENSG00000070159,PTPN3
5,ENSG00000070778,PTPN21
5,ENSG00000071967,CYBRD1
5,ENSG00000072201,LNX1
5,ENSG00000072210,ALDH3A2
5,ENSG00000072415,MPP5
5,ENSG00000072657,TRHDE
5,ENSG00000072682,P4HA2
5,ENSG00000073803,MAP3K13
5,ENSG00000074276,CDHR2
5,ENSG00000074755,ZZEF1
5,ENSG00000075142,SRI
5,ENSG00000075234,TTC38
5,ENSG00000075651,PLD1
5,ENSG00000076356,PLXNA2
5,ENSG00000079112,CDH17
5,ENSG00000079156,OSBPL6
5,ENSG00000079335,CDC14A
5,ENSG00000079739,PGM1
5,ENSG00000080493,SLC4A4
5,ENSG00000081026,MAGI3
5,ENSG00000081800,SLC13A1
5,ENSG00000081913,PHLPP1
5,ENSG00000082397,EPB41L3
5,ENSG00000083857,FAT1
5,ENSG00000084674,APOB
5,ENSG00000085491,SLC25A24
5,ENSG00000085563,ABCB1
5,ENSG00000086065,CHMP5
5,ENSG00000086570,FAT2
5,ENSG00000087086,FTL
5,ENSG00000087111,PIGS
5,ENSG00000088256,GNA11
5,ENSG00000088386,SLC15A1
5,ENSG00000088812,ATRN
5,ENSG00000089050,RBBP9
5,ENSG00000089472,HEPH
5,ENSG00000090020,SLC9A1
5,ENSG00000092421,SEMA6A
5,ENSG00000092820,EZR
5,ENSG00000094975,SUCO
5,ENSG00000095066,HOOK2
5,ENSG00000095203,EPB41L4B
5,ENSG00000095321,CRAT
5,ENSG00000095539,SEMA4G
5,ENSG00000095587,TLL2
5,ENSG00000095932,SMIM24
5,ENSG00000096696,DSP
5,ENSG00000099139,PCSK5
5,ENSG00000099834,CDHR5
5,ENSG00000099994,SUSD2
5,ENSG00000100031,GGT1
5,ENSG00000100033,PRODH
5,ENSG00000100170,SLC5A1
5,ENSG00000100485,SOS2
5,ENSG00000100612,DHRS7
5,ENSG00000100889,PCK2
5,ENSG00000101213,PTK6
5,ENSG00000101276,SLC52A3
5,ENSG00000101306,MYLK2
5,ENSG00000101346,POFUT1
5,ENSG00000101350,KIF3B
5,ENSG00000101421,CHMP4B
5,ENSG00000101470,TNNC2
5,ENSG00000101624,CEP76
5,ENSG00000101680,LAMA1
5,ENSG00000101782,RIOK3
5,ENSG00000101856,PGRMC1
5,ENSG00000102010,BMX
5,ENSG00000102034,ELF4
5,ENSG00000102218,RP2
5,ENSG00000102743,SLC25A15
5,ENSG00000102882,MAPK3
5,ENSG00000102996,MMP15
5,ENSG00000103056,SMPD3
5,ENSG00000103089,FA2H
5,ENSG00000103485,QPRT
5,ENSG00000103932,RPAP1
5,ENSG00000104154,SLC30A4
5,ENSG00000104341,LAPTM4B
5,ENSG00000104375,STK3
5,ENSG00000104537,ANXA13
5,ENSG00000104635,SLC39A14
5,ENSG00000104695,PPP2CB
5,ENSG00000104808,DHDH
5,ENSG00000104853,CLPTM1
5,ENSG00000105289,TJP3
5,ENSG00000105355,PLIN3
5,ENSG00000105357,MYH14
5,ENSG00000105398,SULT2A1
5,ENSG00000105552,BCAT2
5,ENSG00000105852,PON3
5,ENSG00000105926,MPP6
5,ENSG00000105928,DFNA5
5,ENSG00000105953,OGDH
5,ENSG00000105976,MET
5,ENSG00000106025,TSPAN12
5,ENSG00000106069,CHN2
5,ENSG00000106078,COBL
5,ENSG00000106258,CYP3A5
5,ENSG00000106299,WASL
5,ENSG00000106384,MOGAT3
5,ENSG00000106617,PRKAG2
5,ENSG00000106688,SLC1A1
5,ENSG00000106789,CORO2A
5,ENSG00000106853,PTGR1
5,ENSG00000107242,PIP5K1B
5,ENSG00000107438,PDLIM1
5,ENSG00000107537,PHYH
5,ENSG00000107554,DNMBP
5,ENSG00000107611,CUBN
5,ENSG00000107798,LIPA
5,ENSG00000107897,ACBD5
5,ENSG00000108187,PBLD
5,ENSG00000108242,CYP2C18
5,ENSG00000108381,ASPA
5,ENSG00000108576,SLC6A4
5,ENSG00000108582,CPD
5,ENSG00000108588,CCDC47
5,ENSG00000108679,LGALS3BP
5,ENSG00000108788,MLX
5,ENSG00000109062,SLC9A3R1
5,ENSG00000109065,NAT9
5,ENSG00000109099,PMP22
5,ENSG00000109107,ALDOC
5,ENSG00000109654,TRIM2
5,ENSG00000109686,SH3D19
5,ENSG00000109743,BST1
5,ENSG00000109819,PPARGC1A
5,ENSG00000109854,HTATIP2
5,ENSG00000109944,C11orf63
5,ENSG00000110002,VWA5A
5,ENSG00000110090,CPT1A
5,ENSG00000110171,TRIM3
5,ENSG00000110244,APOA4
5,ENSG00000110693,SOX6
5,ENSG00000110955,ATP5B
5,ENSG00000111275,ALDH2
5,ENSG00000111319,SCNN1A
5,ENSG00000111424,VDR
5,ENSG00000111701,APOBEC1
5,ENSG00000111802,TDP2
5,ENSG00000111885,MAN1A1
5,ENSG00000112357,PEX7
5,ENSG00000112494,UNC93A
5,ENSG00000112773,FAM46A
5,ENSG00000112782,CLIC5
5,ENSG00000112818,MEP1A
5,ENSG00000112837,TBX18
5,ENSG00000112851,ERBB2IP
5,ENSG00000112902,SEMA5A
5,ENSG00000112977,DAP
5,ENSG00000113303,BTNL8
5,ENSG00000113328,CCNG1
5,ENSG00000113492,AGXT2
5,ENSG00000113494,PRLR
5,ENSG00000113643,RARS
5,ENSG00000114268,PFKFB4
5,ENSG00000114455,HHLA2
5,ENSG00000114529,C3orf52
5,ENSG00000114771,AADAC
5,ENSG00000114805,PLCH1
5,ENSG00000114812,VIPR1
5,ENSG00000115042,FAHD2A
5,ENSG00000115255,REEP6
5,ENSG00000115310,RTN4
5,ENSG00000115339,GALNT3
5,ENSG00000115425,PECR
5,ENSG00000115474,KCNJ13
5,ENSG00000115520,COQ10B
5,ENSG00000115616,SLC9A2
5,ENSG00000115841,RMDN2
5,ENSG00000116096,SPR
5,ENSG00000116171,SCP2
5,ENSG00000116237,ICMT
5,ENSG00000116574,RHOU
5,ENSG00000116667,C1orf21
5,ENSG00000116678,LEPR
5,ENSG00000116761,CTH
5,ENSG00000116791,CRYZ
5,ENSG00000116833,NR5A2
5,ENSG00000116985,BMP8B
5,ENSG00000117115,PADI2
5,ENSG00000117528,ABCD3
5,ENSG00000117620,SLC35A3
5,ENSG00000117791,02-Mar
5,ENSG00000117834,SLC5A9
5,ENSG00000118094,TREH
5,ENSG00000118137,APOA1
5,ENSG00000118515,SGK1
5,ENSG00000118777,ABCG2
5,ENSG00000118997,DNAH7
5,ENSG00000119121,TRPM6
5,ENSG00000119139,TJP2
5,ENSG00000119328,FAM206A
5,ENSG00000119514,GALNT12
5,ENSG00000119888,EPCAM
5,ENSG00000120053,GOT1
5,ENSG00000120137,PANK3
5,ENSG00000120162,MOB3B
5,ENSG00000120756,PLS1
5,ENSG00000120915,EPHX2
5,ENSG00000121207,LRAT
5,ENSG00000121274,PAPD5
5,ENSG00000121380,BCL2L14
5,ENSG00000121989,ACVR2A
5,ENSG00000122121,XPNPEP2
5,ENSG00000122547,EEPD1
5,ENSG00000123091,RNF11
5,ENSG00000123643,SLC36A1
5,ENSG00000123684,LPGAT1
5,ENSG00000123739,PLA2G12A
5,ENSG00000124171,PARD6B
5,ENSG00000124205,EDN3
5,ENSG00000124299,PEPD
5,ENSG00000124429,POF1B
5,ENSG00000124570,SERPINB6
5,ENSG00000124762,CDKN1A
5,ENSG00000124767,GLO1
5,ENSG00000124915,DKFZP434K028
5,ENSG00000125046,SSUH2
5,ENSG00000125170,DOK4
5,ENSG00000125247,TMTC4
5,ENSG00000125255,SLC10A2
5,ENSG00000125304,TM9SF2
5,ENSG00000125409,TEKT3
5,ENSG00000125775,SDCBP2
5,ENSG00000125780,TGM3
5,ENSG00000126003,PLAGL2
5,ENSG00000126016,AMOT
5,ENSG00000126107,HECTD3
5,ENSG00000126218,F10
5,ENSG00000126247,CAPNS1
5,ENSG00000126500,FLRT1
5,ENSG00000127328,RAB3IP
5,ENSG00000127831,VIL1
5,ENSG00000127884,ECHS1
5,ENSG00000128242,GAL3ST1
5,ENSG00000128311,TST
5,ENSG00000129354,AP1M2
5,ENSG00000129422,MTUS1
5,ENSG00000129518,EAPP
5,ENSG00000129636,ITFG1
5,ENSG00000129911,KLF16
5,ENSG00000130055,GDPD2
5,ENSG00000130234,ACE2
5,ENSG00000130312,MRPL34
5,ENSG00000130338,TULP4
5,ENSG00000130363,RSPH3
5,ENSG00000130396,MLLT4
5,ENSG00000130768,SMPDL3B
5,ENSG00000130821,SLC6A8
5,ENSG00000130958,SLC35D2
5,ENSG00000131069,ACSS2
5,ENSG00000131096,PYY
5,ENSG00000131183,SLC34A1
5,ENSG00000131482,G6PC
5,ENSG00000131781,FMO5
5,ENSG00000131981,LGALS3
5,ENSG00000131982,UBE2L2
5,ENSG00000132437,DDC
5,ENSG00000132470,ITGB4
5,ENSG00000132561,MATN2
5,ENSG00000132669,RIN2
5,ENSG00000132692,BCAN
5,ENSG00000132744,ACY3
5,ENSG00000132874,SLC14A2
5,ENSG00000133135,RNF128
5,ENSG00000133195,SLC39A11
5,ENSG00000133313,CNDP2
5,ENSG00000133477,FAM83F
5,ENSG00000133739,LRRCC1
5,ENSG00000133742,CA1
5,ENSG00000133808,MICALCL
5,ENSG00000133816,MICAL2
5,ENSG00000134042,MRO
5,ENSG00000134243,SORT1
5,ENSG00000134333,LDHA
5,ENSG00000134709,HOOK1
5,ENSG00000134716,CYP2J2
5,ENSG00000134755,DSC2
5,ENSG00000134757,DSG3
5,ENSG00000134982,APC
5,ENSG00000135045,C9orf40
5,ENSG00000135093,USP30
5,ENSG00000135476,ESPL1
5,ENSG00000135503,ACVR1B
5,ENSG00000135525,MAP7
5,ENSG00000135535,CD164
5,ENSG00000135540,NHSL1
5,ENSG00000135549,PKIB
5,ENSG00000135677,GNS
5,ENSG00000135702,CHST5
5,ENSG00000135744,AGT
5,ENSG00000135917,SLC19A3
5,ENSG00000135926,TMBIM1
5,ENSG00000135940,COX5B
5,ENSG00000135953,MFSD9
5,ENSG00000136044,APPL2
5,ENSG00000136052,SLC41A2
5,ENSG00000136059,VILL
5,ENSG00000136068,FLNB
5,ENSG00000136153,LMO7
5,ENSG00000136156,ITM2B
5,ENSG00000136160,EDNRB
5,ENSG00000136240,KDELR2
5,ENSG00000136868,SLC31A1
5,ENSG00000136943,CTSV
5,ENSG00000137090,DMRT1
5,ENSG00000137171,KLC4
5,ENSG00000137251,TINAG
5,ENSG00000137266,SLC22A23
5,ENSG00000137274,BPHL
5,ENSG00000137460,FHDC1
5,ENSG00000137819,PAQR5
5,ENSG00000137860,SLC28A2
5,ENSG00000137942,FNBP1L
5,ENSG00000137948,BRDT
5,ENSG00000138028,CGREF1
5,ENSG00000138029,HADHB
5,ENSG00000138079,SLC3A1
5,ENSG00000138413,IDH1
5,ENSG00000138604,GLCE
5,ENSG00000138660,AP1AR
5,ENSG00000138669,PRKG2
5,ENSG00000138678,AGPAT9
5,ENSG00000138744,NAAA
5,ENSG00000138792,ENPEP
5,ENSG00000138796,HADH
5,ENSG00000139132,FGD4
5,ENSG00000139173,TMEM117
5,ENSG00000139291,TMEM19
5,ENSG00000139508,SLC46A3
5,ENSG00000139517,LNX2
5,ENSG00000139540,SLC39A5
5,ENSG00000139629,GALNT6
5,ENSG00000139644,TMBIM6
5,ENSG00000139656,SMIM2
5,ENSG00000139874,SSTR1
5,ENSG00000140043,PTGR2
5,ENSG00000140391,TSPAN3
5,ENSG00000140832,MARVELD3
5,ENSG00000140859,KIFC3
5,ENSG00000141198,TOM1L1
5,ENSG00000141429,GALNT1
5,ENSG00000141434,MEP1B
5,ENSG00000141448,GATA6
5,ENSG00000141574,SECTM1
5,ENSG00000141736,ERBB2
5,ENSG00000142484,TM4SF5
5,ENSG00000142583,SLC2A5
5,ENSG00000142661,MYOM3
5,ENSG00000142677,IL22RA1
5,ENSG00000142949,PTPRF
5,ENSG00000143061,IGSF3
5,ENSG00000143153,ATP1B1
5,ENSG00000143167,GPA33
5,ENSG00000143179,UCK2
5,ENSG00000143194,MAEL
5,ENSG00000143365,RORC
5,ENSG00000143375,CGN
5,ENSG00000143921,ABCG8
5,ENSG00000144036,EXOC6B
5,ENSG00000144063,MALL
5,ENSG00000144115,THNSL2
5,ENSG00000144410,CPO
5,ENSG00000144426,NBEAL1
5,ENSG00000144619,CNTN4
5,ENSG00000144674,GOLGA4
5,ENSG00000144821,MYH15
5,ENSG00000144852,NR1I2
5,ENSG00000145107,TM4SF19
5,ENSG00000145242,EPHA5
5,ENSG00000145247,OCIAD2
5,ENSG00000145384,FABP2
5,ENSG00000145476,CYP4V2
5,ENSG00000145555,MYO10
5,ENSG00000145649,GZMA
5,ENSG00000145703,IQGAP2
5,ENSG00000145817,YIPF5
5,ENSG00000146038,DCDC2
5,ENSG00000146039,SLC17A4
5,ENSG00000146151,HMGCLL1
5,ENSG00000146282,RARS2
5,ENSG00000146416,AIG1
5,ENSG00000146425,DYNLT1
5,ENSG00000146521,C6orf123
5,ENSG00000147036,LANCL3
5,ENSG00000147144,CCDC120
5,ENSG00000147459,DOCK5
5,ENSG00000147475,ERLIN2
5,ENSG00000147872,PLIN2
5,ENSG00000147883,CDKN2B
5,ENSG00000148219,ASTN2
5,ENSG00000148483,TMEM236
